"stimulusFile","stimulus","accuracy","rt","participant","gender","age","condition","stimulus_category"
"stimuliBlock1.xlsx","Onjuist",1,1456,191,"M",20,3,"false"
"stimuliBlock1.xlsx","Mis",1,1474,191,"M",20,3,"false"
"stimuliBlock1.xlsx","Correct",1,1496,191,"M",20,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1406,191,"M",20,3,"false"
"stimuliBlock1.xlsx","Fout",1,1280,191,"M",20,3,"false"
"stimuliBlock1.xlsx","Goed",1,1341,191,"M",20,3,"true"
"stimuliBlock1.xlsx","Juist",1,1629,191,"M",20,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1996,192,"f",22,4,"false"
"stimuliBlock1.xlsx","Exact",1,1413,192,"f",22,4,"true"
"stimuliBlock1.xlsx","Fout",1,1520,192,"f",22,4,"false"
"stimuliBlock1.xlsx","Juist",1,1318,192,"f",22,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1318,192,"f",22,4,"false"
"stimuliBlock1.xlsx","In orde",1,1441,192,"f",22,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1498,192,"f",22,4,"false"
"stimuliBlock1.xlsx","Mis",1,1474,192,"f",22,4,"false"
"stimuliBlock1.xlsx","Goed",1,1457,192,"f",22,4,"true"
"stimuliBlock1.xlsx","Correct",1,1349,192,"f",22,4,"true"
"stimuliBlock1.xlsx","Mis",1,1374,192,"f",22,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1355,192,"f",22,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1192,192,"f",22,4,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1281,192,"f",22,4,"false"
"stimuliBlock1.xlsx","In orde",1,2053,192,"f",22,4,"true"
"stimuliBlock1.xlsx","Juist",1,1317,192,"f",22,4,"true"
"stimuliBlock1.xlsx","Fout",1,1284,192,"f",22,4,"false"
"stimuliBlock1.xlsx","Goed",1,1300,192,"f",22,4,"true"
"stimuliBlock1.xlsx","Correct",1,1272,192,"f",22,4,"true"
"stimuliBlock1.xlsx","Exact",1,1234,192,"f",22,4,"true"
"stimuliBlock1.xlsx","In orde",1,1951,193,"M",20,1,"true"
"stimuliBlock1.xlsx","Correct",1,1557,193,"M",20,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1472,193,"M",20,1,"false"
"stimuliBlock1.xlsx","Goed",1,1238,193,"M",20,1,"true"
"stimuliBlock1.xlsx","Fout",1,1272,193,"M",20,1,"false"
"stimuliBlock1.xlsx","Mis",1,1371,193,"M",20,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1443,193,"M",20,1,"false"
"stimuliBlock1.xlsx","Exact",1,1638,193,"M",20,1,"true"
"stimuliBlock1.xlsx","Juist",1,1345,193,"M",20,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1492,193,"M",20,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1387,193,"M",20,1,"false"
"stimuliBlock1.xlsx","Fout",1,1408,193,"M",20,1,"false"
"stimuliBlock1.xlsx","Goed",1,1233,193,"M",20,1,"true"
"stimuliBlock1.xlsx","Exact",1,2123,193,"M",20,1,"true"
"stimuliBlock1.xlsx","In orde",1,1489,193,"M",20,1,"true"
"stimuliBlock1.xlsx","Correct",1,1250,193,"M",20,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1605,193,"M",20,1,"false"
"stimuliBlock1.xlsx","Mis",1,1526,193,"M",20,1,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1541,193,"M",20,1,"false"
"stimuliBlock1.xlsx","Juist",1,1276,193,"M",20,1,"true"
"stimuliBlock1.xlsx","Juist",1,1498,41,"f",21,4,"true"
"stimuliBlock1.xlsx","Exact",1,1336,41,"f",21,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1269,41,"f",21,4,"false"
"stimuliBlock1.xlsx","In orde",1,1584,41,"f",21,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1649,41,"f",21,4,"false"
"stimuliBlock1.xlsx","Goed",1,1250,41,"f",21,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1334,41,"f",21,4,"false"
"stimuliBlock1.xlsx","Fout",1,1236,41,"f",21,4,"false"
"stimuliBlock1.xlsx","Mis",1,1254,41,"f",21,4,"false"
"stimuliBlock1.xlsx","Correct",1,1219,41,"f",21,4,"true"
"stimuliBlock1.xlsx","In orde",1,1220,41,"f",21,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1263,41,"f",21,4,"false"
"stimuliBlock1.xlsx","Mis",1,1387,41,"f",21,4,"false"
"stimuliBlock1.xlsx","Juist",1,1187,41,"f",21,4,"true"
"stimuliBlock1.xlsx","Exact",1,1270,41,"f",21,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1353,41,"f",21,4,"false"
"stimuliBlock1.xlsx","Goed",1,1221,41,"f",21,4,"true"
"stimuliBlock1.xlsx","Correct",1,1254,41,"f",21,4,"true"
"stimuliBlock1.xlsx","Fout",1,1248,41,"f",21,4,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1591,41,"f",21,4,"false"
