"participant","accuracy","rt","stimulus","age","gender"
88,"1","353","yes",25,"female"
88,"1","432","correct",25,"female"
88,"1","564","definite",25,"female"
88,"1","515","untrue",25,"female"
88,"0","612","accurate",25,"female"
88,"1","706","right",25,"female"
88,"0","658","invalid",25,"female"
88,"1","765","sure",25,"female"
88,"1","900","inexact",25,"female"
88,"1","367","incorrect",25,"female"
88,"1","491","no",25,"female"
88,"1","421","deny",25,"female"
88,"1","361","untrue",25,"female"
88,"0","737","wrong",25,"female"
88,"1","528","inaccurate",25,"female"
88,"1","457","yes",25,"female"
88,"1","372","sure",25,"female"
88,"1","459","inaccurate",25,"female"
88,"1","454","definite",25,"female"
88,"1","489","inexact",25,"female"
88,"1","391","accurate",25,"female"
88,"1","553","correct",25,"female"
88,"0","632","no",25,"female"
88,"1","501","valid",25,"female"
88,"1","430","right",25,"female"
88,"1","450","confirm",25,"female"
88,"1","437","definite",25,"female"
88,"0","601","invalid",25,"female"
88,"1","454","yes",25,"female"
88,"1","1545","wrong",25,"female"
88,"1","514","deny",25,"female"
88,"0","603","confirm",25,"female"
88,"1","359","sure",25,"female"
88,"1","511","incorrect",25,"female"
88,"1","504","untrue",25,"female"
88,"1","409","right",25,"female"
88,"1","455","inexact",25,"female"
88,"1","418","inaccurate",25,"female"
88,"0","647","wrong",25,"female"
88,"1","547","valid",25,"female"
88,"1","563","accurate",25,"female"
88,"0","641","no",25,"female"
88,"0","2341","deny",25,"female"
88,"1","524","correct",25,"female"
88,"1","509","untrue",25,"female"
88,"1","568","invalid",25,"female"
88,"1","1269","incorrect",25,"female"
88,"0","749","no",25,"female"
88,"1","531","yes",25,"female"
88,"1","493","valid",25,"female"
88,"1","437","untrue",25,"female"
88,"1","729","confirm",25,"female"
88,"1","562","right",25,"female"
88,"1","393","sure",25,"female"
88,"1","487","invalid",25,"female"
88,"1","353","inexact",25,"female"
88,"0","729","deny",25,"female"
88,"1","401","wrong",25,"female"
88,"1","389","incorrect",25,"female"
88,"1","508","definite",25,"female"
88,"1","477","correct",25,"female"
88,"1","384","accurate",25,"female"
88,"1","742","inaccurate",25,"female"
88,"1","478","inexact",25,"female"
88,"1","545","confirm",25,"female"
88,"1","524","definite",25,"female"
88,"1","497","yes",25,"female"
88,"0","627","no",25,"female"
88,"1","623","invalid",25,"female"
88,"1","364","incorrect",25,"female"
88,"1","411","valid",25,"female"
88,"1","417","right",25,"female"
88,"0","614","wrong",25,"female"
88,"1","378","sure",25,"female"
88,"1","433","accurate",25,"female"
88,"1","535","untrue",25,"female"
88,"1","525","correct",25,"female"
88,"1","445","deny",25,"female"
88,"1","370","sure",25,"female"
88,"0","712","definite",25,"female"
88,"1","713","confirm",25,"female"
88,"1","434","correct",25,"female"
88,"1","455","inaccurate",25,"female"
88,"0","689","no",25,"female"
88,"1","427","untrue",25,"female"
88,"0","697","right",25,"female"
88,"1","368","valid",25,"female"
88,"1","375","yes",25,"female"
88,"1","397","accurate",25,"female"
88,"1","347","accurate",25,"female"
88,"1","419","definite",25,"female"
88,"1","384","confirm",25,"female"
88,"1","494","incorrect",25,"female"
88,"1","449","valid",25,"female"
88,"1","412","right",25,"female"
88,"1","497","sure",25,"female"
88,"1","442","invalid",25,"female"
88,"0","654","deny",25,"female"
88,"0","681","correct",25,"female"
88,"1","517","yes",25,"female"
88,"1","387","yes",25,"female"
88,"1","482","wrong",25,"female"
88,"0","635","definite",25,"female"
88,"1","447","inexact",25,"female"
88,"1","515","accurate",25,"female"
88,"1","614","inaccurate",25,"female"
88,"1","345","valid",25,"female"
88,"0","577","wrong",25,"female"
88,"1","1080","inexact",25,"female"
88,"1","1122","untrue",25,"female"
88,"1","642","incorrect",25,"female"
88,"1","614","deny",25,"female"
88,"1","523","invalid",25,"female"
88,"1","451","correct",25,"female"
88,"0","663","no",25,"female"
88,"0","889","right",25,"female"
88,"0","1171","inaccurate",25,"female"
88,"1","537","deny",25,"female"
88,"1","497","sure",25,"female"
88,"1","451","incorrect",25,"female"
88,"1","550","untrue",25,"female"
88,"1","509","inaccurate",25,"female"
88,"1","623","confirm",25,"female"
88,"0","571","invalid",25,"female"
88,"0","649","no",25,"female"
88,"1","524","inexact",25,"female"
88,"1","437","wrong",25,"female"
91,"1","1225","right",56,"female"
91,"1","878","untrue",56,"female"
91,"1","899","inexact",56,"female"
91,"1","717","inaccurate",56,"female"
91,"1","763","sure",56,"female"
91,"1","850","deny",56,"female"
91,"1","702","yes",56,"female"
91,"1","919","wrong",56,"female"
91,"1","810","invalid",56,"female"
91,"1","634","incorrect",56,"female"
91,"1","720","correct",56,"female"
91,"1","850","no",56,"female"
91,"1","766","accurate",56,"female"
91,"1","800","valid",56,"female"
91,"1","671","incorrect",56,"female"
91,"1","866","definite",56,"female"
91,"1","678","confirm",56,"female"
91,"1","626","no",56,"female"
91,"1","759","right",56,"female"
91,"1","880","valid",56,"female"
91,"1","756","inaccurate",56,"female"
91,"1","830","correct",56,"female"
91,"1","891","wrong",56,"female"
91,"1","672","untrue",56,"female"
91,"1","738","inexact",56,"female"
91,"1","735","yes",56,"female"
91,"1","605","definite",56,"female"
91,"1","596","confirm",56,"female"
91,"1","570","accurate",56,"female"
91,"1","602","sure",56,"female"
91,"1","641","sure",56,"female"
91,"1","758","deny",56,"female"
91,"1","630","invalid",56,"female"
91,"1","589","inaccurate",56,"female"
91,"1","659","deny",56,"female"
91,"1","1039","definite",56,"female"
91,"1","541","yes",56,"female"
91,"1","838","no",56,"female"
91,"1","625","confirm",56,"female"
91,"1","712","right",56,"female"
91,"1","740","inexact",56,"female"
91,"1","678","untrue",56,"female"
91,"1","626","incorrect",56,"female"
91,"1","655","wrong",56,"female"
91,"1","820","correct",56,"female"
91,"1","715","accurate",56,"female"
91,"1","653","valid",56,"female"
91,"1","674","definite",56,"female"
91,"1","696","sure",56,"female"
91,"1","640","invalid",56,"female"
91,"1","738","accurate",56,"female"
91,"1","776","valid",56,"female"
91,"1","688","correct",56,"female"
91,"1","708","deny",56,"female"
91,"1","694","inaccurate",56,"female"
91,"1","617","untrue",56,"female"
91,"1","727","invalid",56,"female"
91,"1","673","no",56,"female"
91,"1","638","yes",56,"female"
91,"1","875","inexact",56,"female"
91,"1","775","confirm",56,"female"
91,"1","928","incorrect",56,"female"
91,"1","642","right",56,"female"
91,"1","647","wrong",56,"female"
91,"1","707","right",56,"female"
91,"1","918","valid",56,"female"
91,"1","1105","deny",56,"female"
91,"1","597","invalid",56,"female"
91,"1","753","accurate",56,"female"
91,"1","668","yes",56,"female"
91,"1","705","confirm",56,"female"
91,"1","795","untrue",56,"female"
91,"1","706","correct",56,"female"
91,"1","653","wrong",56,"female"
91,"1","681","sure",56,"female"
91,"1","736","no",56,"female"
91,"1","1054","definite",56,"female"
91,"1","788","inaccurate",56,"female"
91,"1","667","inexact",56,"female"
91,"1","640","incorrect",56,"female"
91,"1","1255","inexact",56,"female"
91,"1","1202","correct",56,"female"
91,"1","860","accurate",56,"female"
91,"1","800","inaccurate",56,"female"
91,"1","968","definite",56,"female"
91,"1","1083","deny",56,"female"
91,"1","788","untrue",56,"female"
91,"1","1092","wrong",56,"female"
91,"1","664","right",56,"female"
91,"1","585","yes",56,"female"
91,"1","612","confirm",56,"female"
91,"1","622","valid",56,"female"
91,"1","583","sure",56,"female"
91,"1","780","incorrect",56,"female"
91,"1","663","yes",56,"female"
91,"1","723","definite",56,"female"
91,"1","597","no",56,"female"
91,"1","660","correct",56,"female"
91,"1","969","invalid",56,"female"
91,"1","745","confirm",56,"female"
91,"1","745","right",56,"female"
91,"1","613","sure",56,"female"
91,"1","713","valid",56,"female"
91,"1","708","accurate",56,"female"
91,"1","754","wrong",56,"female"
91,"1","743","valid",56,"female"
91,"1","729","no",56,"female"
91,"1","700","right",56,"female"
91,"1","677","accurate",56,"female"
91,"1","745","deny",56,"female"
91,"1","674","yes",56,"female"
91,"1","1079","invalid",56,"female"
91,"1","594","incorrect",56,"female"
91,"1","667","inexact",56,"female"
91,"1","666","correct",56,"female"
91,"1","729","inaccurate",56,"female"
91,"1","630","untrue",56,"female"
91,"1","650","sure",56,"female"
91,"1","933","invalid",56,"female"
91,"1","864","definite",56,"female"
91,"1","708","inaccurate",56,"female"
91,"1","702","no",56,"female"
91,"1","705","confirm",56,"female"
91,"1","756","inexact",56,"female"
91,"1","693","incorrect",56,"female"
91,"1","696","accurate",56,"female"
91,"1","1180","wrong",56,"female"
91,"1","691","right",56,"female"
91,"1","767","untrue",56,"female"
91,"1","711","deny",56,"female"
91,"1","666","sure",56,"female"
91,"1","694","confirm",56,"female"
91,"1","708","inaccurate",56,"female"
91,"1","636","yes",56,"female"
91,"1","829","inexact",56,"female"
91,"1","687","valid",56,"female"
91,"1","834","deny",56,"female"
91,"1","665","no",56,"female"
91,"1","869","correct",56,"female"
91,"1","827","definite",56,"female"
91,"1","1055","wrong",56,"female"
91,"1","644","untrue",56,"female"
91,"1","620","incorrect",56,"female"
91,"1","839","definite",56,"female"
91,"1","661","invalid",56,"female"
91,"1","636","sure",56,"female"
91,"1","712","inaccurate",56,"female"
91,"1","738","inexact",56,"female"
91,"1","658","deny",56,"female"
91,"1","647","untrue",56,"female"
91,"1","613","invalid",56,"female"
91,"1","764","wrong",56,"female"
91,"1","771","no",56,"female"
91,"1","659","confirm",56,"female"
91,"1","647","accurate",56,"female"
91,"1","725","incorrect",56,"female"
91,"1","676","yes",56,"female"
91,"1","683","right",56,"female"
91,"1","671","valid",56,"female"
91,"1","641","correct",56,"female"
91,"1","1141","definite",56,"female"
91,"1","783","valid",56,"female"
91,"1","575","sure",56,"female"
91,"1","801","inaccurate",56,"female"
91,"1","743","incorrect",56,"female"
91,"1","656","yes",56,"female"
91,"1","1276","invalid",56,"female"
91,"1","657","right",56,"female"
91,"1","829","no",56,"female"
91,"1","670","accurate",56,"female"
91,"1","696","wrong",56,"female"
91,"1","571","untrue",56,"female"
91,"1","677","confirm",56,"female"
91,"1","871","inexact",56,"female"
91,"1","619","deny",56,"female"
91,"1","817","correct",56,"female"
91,"1","685","wrong",56,"female"
91,"1","578","sure",56,"female"
91,"1","642","right",56,"female"
91,"1","588","no",56,"female"
91,"1","663","invalid",56,"female"
91,"1","567","untrue",56,"female"
91,"1","627","inexact",56,"female"
91,"1","577","deny",56,"female"
91,"1","778","confirm",56,"female"
91,"1","906","valid",56,"female"
91,"1","722","incorrect",56,"female"
91,"1","598","inaccurate",56,"female"
91,"1","636","accurate",56,"female"
91,"1","857","untrue",56,"female"
91,"1","738","definite",56,"female"
91,"1","696","invalid",56,"female"
91,"1","589","yes",56,"female"
91,"1","657","wrong",56,"female"
91,"1","912","no",56,"female"
91,"1","696","incorrect",56,"female"
91,"1","636","correct",56,"female"
91,"1","905","inexact",56,"female"
91,"1","659","right",56,"female"
91,"1","888","valid",56,"female"
91,"1","603","inaccurate",56,"female"
91,"1","652","correct",56,"female"
91,"1","1199","deny",56,"female"
91,"1","591","deny",56,"female"
91,"1","630","invalid",56,"female"
91,"1","707","confirm",56,"female"
91,"1","1102","inaccurate",56,"female"
91,"1","594","yes",56,"female"
91,"1","672","definite",56,"female"
91,"1","646","accurate",56,"female"
91,"1","704","incorrect",56,"female"
91,"1","612","untrue",56,"female"
91,"1","603","sure",56,"female"
91,"1","650","accurate",56,"female"
91,"1","493","right",56,"female"
91,"1","536","sure",56,"female"
91,"1","594","yes",56,"female"
91,"1","648","valid",56,"female"
91,"1","572","wrong",56,"female"
91,"1","564","no",56,"female"
91,"1","685","inexact",56,"female"
91,"1","624","inaccurate",56,"female"
91,"1","707","no",56,"female"
91,"1","640","inexact",56,"female"
91,"1","713","correct",56,"female"
91,"1","612","definite",56,"female"
91,"1","598","confirm",56,"female"
91,"1","702","definite",56,"female"
91,"1","559","yes",56,"female"
91,"1","600","correct",56,"female"
91,"1","614","incorrect",56,"female"
91,"1","680","valid",56,"female"
91,"1","576","sure",56,"female"
91,"1","592","untrue",56,"female"
91,"1","635","right",56,"female"
91,"1","684","confirm",56,"female"
91,"1","658","invalid",56,"female"
91,"1","893","deny",56,"female"
91,"1","689","accurate",56,"female"
91,"1","780","wrong",56,"female"
44,"1","1815","correct",22,"male"
44,"1","776","wrong",22,"male"
44,"1","959","yes",22,"male"
44,"1","1102","definite",22,"male"
44,"1","1024","sure",22,"male"
44,"1","815","right",22,"male"
44,"1","858","accurate",22,"male"
44,"1","704","valid",22,"male"
44,"1","779","confirm",22,"male"
44,"1","631","right",22,"male"
44,"1","597","definite",22,"male"
44,"1","523","sure",22,"male"
44,"1","509","accurate",22,"male"
44,"1","488","confirm",22,"male"
44,"1","448","yes",22,"male"
44,"1","596","valid",22,"male"
44,"1","455","correct",22,"male"
44,"1","675","no",22,"male"
44,"1","572","definite",22,"male"
44,"1","822","untrue",22,"male"
44,"1","700","right",22,"male"
44,"1","957","inexact",22,"male"
44,"1","905","valid",22,"male"
44,"1","675","incorrect",22,"male"
44,"1","832","confirm",22,"male"
44,"1","855","accurate",22,"male"
44,"1","810","yes",22,"male"
44,"1","499","correct",22,"male"
44,"1","825","invalid",22,"male"
44,"1","688","sure",22,"male"
44,"1","564","yes",22,"male"
44,"1","988","inaccurate",22,"male"
44,"1","850","sure",22,"male"
44,"1","903","deny",22,"male"
44,"1","487","deny",22,"male"
44,"1","812","valid",22,"male"
44,"1","978","invalid",22,"male"
44,"1","646","no",22,"male"
44,"1","602","inaccurate",22,"male"
44,"1","636","wrong",22,"male"
44,"1","558","incorrect",22,"male"
44,"1","642","correct",22,"male"
44,"1","810","inexact",22,"male"
44,"1","4093","untrue",22,"male"
44,"1","587","wrong",22,"male"
44,"1","579","invalid",22,"male"
44,"1","469","incorrect",22,"male"
44,"1","535","untrue",22,"male"
44,"1","710","confirm",22,"male"
44,"1","607","definite",22,"male"
44,"1","487","right",22,"male"
44,"1","723","inaccurate",22,"male"
44,"1","1279","deny",22,"male"
44,"1","694","accurate",22,"male"
44,"1","887","inexact",22,"male"
44,"1","1306","confirm",22,"male"
44,"1","750","no",22,"male"
44,"1","605","invalid",22,"male"
44,"1","461","inexact",22,"male"
44,"1","417","inaccurate",22,"male"
44,"0","735","definite",22,"male"
44,"1","762","right",22,"male"
44,"1","779","no",22,"male"
44,"1","583","wrong",22,"male"
44,"1","570","untrue",22,"male"
44,"1","508","incorrect",22,"male"
44,"1","1027","deny",22,"male"
44,"1","752","accurate",22,"male"
44,"1","849","incorrect",22,"male"
44,"1","649","inexact",22,"male"
44,"1","486","invalid",22,"male"
44,"1","283","deny",22,"male"
44,"1","924","valid",22,"male"
44,"1","757","sure",22,"male"
44,"1","533","correct",22,"male"
44,"1","679","untrue",22,"male"
44,"1","599","no",22,"male"
44,"1","516","wrong",22,"male"
44,"1","535","inaccurate",22,"male"
44,"1","527","yes",22,"male"
44,"1","867","incorrect",22,"male"
44,"1","826","right",22,"male"
44,"1","914","confirm",22,"male"
44,"1","639","valid",22,"male"
44,"1","623","deny",22,"male"
44,"1","760","yes",22,"male"
44,"1","669","wrong",22,"male"
44,"1","3435","definite",22,"male"
44,"1","599","correct",22,"male"
44,"1","924","untrue",22,"male"
44,"1","829","sure",22,"male"
44,"1","830","invalid",22,"male"
44,"1","819","accurate",22,"male"
44,"1","734","valid",22,"male"
44,"1","520","no",22,"male"
44,"1","593","yes",22,"male"
44,"1","879","inexact",22,"male"
44,"1","875","inaccurate",22,"male"
44,"1","647","untrue",22,"male"
44,"1","759","deny",22,"male"
44,"1","729","correct",22,"male"
44,"1","754","accurate",22,"male"
44,"1","595","wrong",22,"male"
44,"1","643","definite",22,"male"
44,"1","726","invalid",22,"male"
44,"1","639","sure",22,"male"
44,"1","642","confirm",22,"male"
44,"1","769","incorrect",22,"male"
44,"1","594","right",22,"male"
44,"0","1250","inaccurate",22,"male"
44,"1","617","no",22,"male"
44,"1","516","inexact",22,"male"
44,"1","507","inaccurate",22,"male"
44,"1","518","invalid",22,"male"
44,"1","419","inexact",22,"male"
44,"1","528","deny",22,"male"
44,"1","418","no",22,"male"
44,"1","635","right",22,"male"
44,"1","844","untrue",22,"male"
44,"1","682","incorrect",22,"male"
44,"1","562","definite",22,"male"
44,"0","1183","wrong",22,"male"
44,"1","816","valid",22,"male"
44,"1","656","incorrect",22,"male"
44,"1","698","correct",22,"male"
44,"1","678","deny",22,"male"
44,"1","651","sure",22,"male"
44,"1","582","yes",22,"male"
44,"1","963","inexact",22,"male"
44,"1","578","accurate",22,"male"
44,"1","12535","confirm",22,"male"
44,"1","478","right",22,"male"
44,"1","713","invalid",22,"male"
44,"1","629","accurate",22,"male"
44,"1","655","no",22,"male"
44,"1","480","wrong",22,"male"
44,"1","641","sure",22,"male"
44,"1","701","inaccurate",22,"male"
44,"1","801","untrue",22,"male"
44,"1","509","untrue",22,"male"
44,"1","569","definite",22,"male"
44,"1","684","yes",22,"male"
44,"1","566","no",22,"male"
44,"1","678","wrong",22,"male"
44,"1","722","confirm",22,"male"
44,"1","428","correct",22,"male"
44,"1","719","valid",22,"male"
44,"1","383","sure",22,"male"
44,"1","529","definite",22,"male"
44,"0","695","incorrect",22,"male"
44,"1","485","invalid",22,"male"
44,"1","512","confirm",22,"male"
44,"1","872","inexact",22,"male"
44,"1","504","inaccurate",22,"male"
44,"1","564","valid",22,"male"
44,"1","460","yes",22,"male"
44,"0","734","deny",22,"male"
44,"1","1026","accurate",22,"male"
44,"1","836","right",22,"male"
44,"1","606","correct",22,"male"
44,"1","1467","inexact",22,"male"
44,"1","584","sure",22,"male"
44,"1","681","no",22,"male"
